primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
commyn,[],[''],13.2471,92.9761,Acridotheres tristis,Common Myna,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://xeno-canto.org/724550,commyn/XC724550.ogg
commyn,[],[''],8.09,98.299,Acridotheres tristis,Common Myna,Greg Irving,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/729094,commyn/XC729094.ogg
commyn,"['houcro1', 'rorpar']","['call', 'song']",28.494,77.159,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/73131,commyn/XC73131.ogg
commyn,['houspa'],"['call', 'song']",26.928,75.793,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/73132,commyn/XC73132.ogg
commyn,"['pursun4', 'rorpar']","['call', 'song']",28.494,77.159,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/73133,commyn/XC73133.ogg
commyn,['shikra1'],"['call', 'song']",28.494,77.159,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/73134,commyn/XC73134.ogg
commyn,[],[''],25.0197,121.5378,Acridotheres tristis,Common Myna,Chi-Hsuan Shao,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/736304,commyn/XC736304.ogg
commyn,[],"['call', 'song']",29.5442,78.8791,Acridotheres tristis,Common Myna,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/73788,commyn/XC73788.ogg
commyn,[],[''],6.9696,80.7684,Acridotheres tristis,Common Myna,Okamoto Keita Sin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/756578,commyn/XC756578.ogg
commyn,[],[''],-37.7462,144.9836,Acridotheres tristis,Common Myna,Zebedee Muller,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/804370,commyn/XC804370.ogg
commyn,[],[''],22.5055,114.0731,Acridotheres tristis,Common Myna,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/812209,commyn/XC812209.ogg
commyn,[],[''],22.5055,114.0731,Acridotheres tristis,Common Myna,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/812210,commyn/XC812210.ogg
commyn,[],[''],22.5055,114.0731,Acridotheres tristis,Common Myna,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/812211,commyn/XC812211.ogg
commyn,[],[''],22.507,114.1151,Acridotheres tristis,Common Myna,Geoff Carey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/812212,commyn/XC812212.ogg
commyn,[],[''],12.9582,77.7068,Acridotheres tristis,Common Myna,Srushti Bokil,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/816619,commyn/XC816619.ogg
commyn,[],[''],17.8269,102.6764,Acridotheres tristis,Common Myna,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/823812,commyn/XC823812.ogg
commyn,[],[''],34.1384,74.8774,Acridotheres tristis,Common Myna,Syed Aadam Ahmad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://xeno-canto.org/825746,commyn/XC825746.ogg
commyn,[],[''],13.7295,100.5587,Acridotheres tristis,Common Myna,Sam Hambly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://xeno-canto.org/841866,commyn/XC841866.ogg
commyn,[],[''],41.0133,28.9808,Acridotheres tristis,Common Myna,Michael Hurben,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1,https://xeno-canto.org/854837,commyn/XC854837.ogg
commyn,[],[''],28.2167,83.9455,Acridotheres tristis,Common Myna,Andrew Kramer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://xeno-canto.org/855625,commyn/XC855625.ogg
houspa,[],['song'],48.04,17.496,Passer domesticus,House Sparrow,Alexander Kurthy,Creative Commons Attribution-ShareAlike 4.0,3.5,https://www.xeno-canto.org/108385,houspa/XC108385.ogg
houspa,[],['call'],51.6944,3.7462,Passer domesticus,House Sparrow,Maarten Sluijter,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/112647,houspa/XC112647.ogg
houspa,[],['call'],44.942,-93.259,Passer domesticus,House Sparrow,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,5,https://www.xeno-canto.org/124181,houspa/XC124181.ogg
houspa,[],['call'],32.05,34.75,Passer domesticus,House Sparrow,Daniel Parker,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/127477,houspa/XC127477.ogg
houspa,[],"['call', 'juvenile', 'song']",-20.3163,-40.2965,Passer domesticus,House Sparrow,Noé Eiterer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/127677,houspa/XC127677.ogg
houspa,[],"['call', 'song']",46.331,6.428,Passer domesticus,House Sparrow,Alexandre Renaudier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/132427,houspa/XC132427.ogg
houspa,[],"['call', 'male']",47.7705,9.6742,Passer domesticus,House Sparrow,Matthias Hemprich,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/137666,houspa/XC137666.ogg
houspa,[],"['male', 'song']",41.6162,0.6192,Passer domesticus,House Sparrow,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5,https://www.xeno-canto.org/139186,houspa/XC139186.ogg
houspa,[],"['call', 'song']",53.061,11.457,Passer domesticus,House Sparrow,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/139770,houspa/XC139770.ogg
houspa,[],['call'],54.5592,11.9695,Passer domesticus,House Sparrow,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/140822,houspa/XC140822.ogg
houspa,[],['call'],54.5592,11.9695,Passer domesticus,House Sparrow,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/140824,houspa/XC140824.ogg
houspa,[],['call'],46.1677,5.9059,Passer domesticus,House Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/142643,houspa/XC142643.ogg
houspa,[],"['calls', 'sleeping-place']",52.3175,13.7694,Passer domesticus,House Sparrow,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/150123,houspa/XC150123.ogg
houspa,[],"['call', 'male']",-3.3378,35.6522,Passer domesticus,House Sparrow,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/150410,houspa/XC150410.ogg
houspa,['eucdov'],"['male', 'song']",51.3098,23.0717,Passer domesticus,House Sparrow,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/151115,houspa/XC151115.ogg
houspa,[],"['alarm call', 'male']",51.3098,23.0717,Passer domesticus,House Sparrow,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/151123,houspa/XC151123.ogg
houspa,[],"['alarm call', 'juvenile', 'male']",51.3098,23.0717,Passer domesticus,House Sparrow,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/151126,houspa/XC151126.ogg
houspa,[],"['flight call', 'male']",52.6646,23.5784,Passer domesticus,House Sparrow,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/151143,houspa/XC151143.ogg
houspa,[],"['male', 'song']",44.942,-93.259,Passer domesticus,House Sparrow,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,3,https://www.xeno-canto.org/152772,houspa/XC152772.ogg
houspa,[],['call'],31.7833,35.2167,Passer domesticus,House Sparrow,Daniel Parker,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/155922,houspa/XC155922.ogg
houspa,[],['song'],36.2944,33.9409,Passer domesticus,House Sparrow,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/163294,houspa/XC163294.ogg
houspa,[],"['call', 'female']",37.3804,-5.9501,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2,https://www.xeno-canto.org/165733,houspa/XC165733.ogg
houspa,[],"['male', 'song']",37.3804,-5.9501,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/165735,houspa/XC165735.ogg
houspa,[],"['call', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/167383,houspa/XC167383.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/167597,houspa/XC167597.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/167599,houspa/XC167599.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/167639,houspa/XC167639.ogg
houspa,[],['song'],56.1545,47.2399,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2,https://www.xeno-canto.org/167743,houspa/XC167743.ogg
houspa,[],['call'],37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2,https://www.xeno-canto.org/167780,houspa/XC167780.ogg
houspa,[],"['call', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2,https://www.xeno-canto.org/167782,houspa/XC167782.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/168476,houspa/XC168476.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/168479,houspa/XC168479.ogg
houspa,[],"['call', 'roosting call']",17.1766,-96.7702,Passer domesticus,House Sparrow,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5,https://www.xeno-canto.org/168578,houspa/XC168578.ogg
houspa,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/169354,houspa/XC169354.ogg
houspa,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/169355,houspa/XC169355.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3,https://www.xeno-canto.org/169664,houspa/XC169664.ogg
houspa,[],"['call', 'male']",19.689,-101.206,Passer domesticus,House Sparrow,Elvis Herrera Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/173553,houspa/XC173553.ogg
houspa,[],"['call', 'female']",44.942,-93.259,Passer domesticus,House Sparrow,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 4.0,3,https://www.xeno-canto.org/174920,houspa/XC174920.ogg
houspa,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/175617,houspa/XC175617.ogg
houspa,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/175618,houspa/XC175618.ogg
houspa,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/175620,houspa/XC175620.ogg
houspa,[],"['call', 'female', 'male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/175621,houspa/XC175621.ogg
houspa,[],"['call', 'female', 'male']",37.4868,-5.9435,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/178335,houspa/XC178335.ogg
houspa,[],"['call', 'female', 'male']",37.4868,-5.9435,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/178337,houspa/XC178337.ogg
houspa,[],"['Lista de los tipos de sonidos', 'call', 'female', 'male', 'separados por comas']",37.4868,-5.9435,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/178338,houspa/XC178338.ogg
houspa,[],"['call', 'female', 'male']",37.4868,-5.9435,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/178373,houspa/XC178373.ogg
houspa,[],"['call', 'female', 'male']",37.4868,-5.9435,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/178375,houspa/XC178375.ogg
houspa,[],"['call', 'male']",37.4868,-5.9435,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/178383,houspa/XC178383.ogg
houspa,[],"['male', 'song']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/179164,houspa/XC179164.ogg
houspa,[],"['begging call', 'call', 'female', 'juvenile', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/179341,houspa/XC179341.ogg
houspa,[],"['begging call', 'call', 'female', 'juvenile', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/179342,houspa/XC179342.ogg
houspa,[],['call'],37.3282,-5.4165,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/182595,houspa/XC182595.ogg
houspa,[],"['call', 'female']",47.1118,61.333,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/182704,houspa/XC182704.ogg
houspa,[],['call'],43.9209,67.6331,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/183686,houspa/XC183686.ogg
houspa,[],"['call', 'female']",41.3962,68.9969,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/183867,houspa/XC183867.ogg
houspa,[],['call'],39.2962,63.7592,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/185030,houspa/XC185030.ogg
houspa,[],['call'],41.3962,68.9969,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/186305,houspa/XC186305.ogg
houspa,[],['call'],-37.8093,144.9724,Passer domesticus,House Sparrow,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/187498,houspa/XC187498.ogg
houspa,[],"['call', 'male']",28.3974,-80.7655,Passer domesticus,House Sparrow,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/192304,houspa/XC192304.ogg
houspa,[],['call'],37.2872,-6.0529,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/197830,houspa/XC197830.ogg
houspa,[],"['begging call', 'juvenile']",37.2872,-6.0529,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/197833,houspa/XC197833.ogg
houspa,[],['call'],-39.4053,175.4158,Passer domesticus,House Sparrow,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/206484,houspa/XC206484.ogg
houspa,[],"['female', 'male', 'song']",52.2076,20.9609,Passer domesticus,House Sparrow,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5,https://www.xeno-canto.org/210466,houspa/XC210466.ogg
houspa,[],"['alarm call', 'call']",60.1397,24.6586,Passer domesticus,House Sparrow,Jimmy Träskelin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/215043,houspa/XC215043.ogg
houspa,[],['song'],45.5138,-73.5347,Passer domesticus,House Sparrow,Maxime Aubert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/232921,houspa/XC232921.ogg
houspa,[],"['call', 'juvenile']",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/232946,houspa/XC232946.ogg
houspa,[],"['?', 'call']",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/232947,houspa/XC232947.ogg
houspa,[],"['call', 'juvenile', 'song']",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/233324,houspa/XC233324.ogg
houspa,[],"['call', 'song']",40.8881,-73.5851,Passer domesticus,House Sparrow,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/233933,houspa/XC233933.ogg
houspa,[],"['call', 'song']",40.8881,-73.5851,Passer domesticus,House Sparrow,Albert Lastukhin & Max lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/233934,houspa/XC233934.ogg
houspa,[],['call'],41.1987,-73.8832,Passer domesticus,House Sparrow,Daniel Parker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/234318,houspa/XC234318.ogg
houspa,[],"['call', 'juvenile']",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/234401,houspa/XC234401.ogg
houspa,[],['call'],48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/234404,houspa/XC234404.ogg
houspa,[],"[""'predator scolding'""]",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/234405,houspa/XC234405.ogg
houspa,[],"['male', 'song']",37.2807,-6.0608,Passer domesticus,House Sparrow,Carlos W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/243554,houspa/XC243554.ogg
houspa,[],"['male', 'song']",37.2807,-6.0608,Passer domesticus,House Sparrow,Carlos W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/243556,houspa/XC243556.ogg
houspa,['houspa'],['alarm call'],37.2778,-6.062,Passer domesticus,House Sparrow,Carlos W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/243567,houspa/XC243567.ogg
houspa,['houspa'],['alarm call'],37.2738,-6.061,Passer domesticus,House Sparrow,Carlos W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/243568,houspa/XC243568.ogg
houspa,[],"['call', 'male']",55.6834,12.5501,Passer domesticus,House Sparrow,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4,https://www.xeno-canto.org/25678,houspa/XC25678.ogg
houspa,[],['call'],37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/256955,houspa/XC256955.ogg
houspa,[],"['?', 'song']",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/260100,houspa/XC260100.ogg
houspa,[],"['call', 'male']",60.1236,24.4772,Passer domesticus,House Sparrow,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/260300,houspa/XC260300.ogg
houspa,[],"['alarm call', 'call']",60.1236,24.4772,Passer domesticus,House Sparrow,Eetu Paljakka,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/261462,houspa/XC261462.ogg
houspa,['grywag'],['call'],37.8566,-25.7832,Passer domesticus,House Sparrow,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/263216,houspa/XC263216.ogg
houspa,[],['call'],37.1983,-5.9599,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/268247,houspa/XC268247.ogg
houspa,[],['call'],37.2169,-5.9681,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/268250,houspa/XC268250.ogg
houspa,[],['call'],37.0951,-6.0386,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/269386,houspa/XC269386.ogg
houspa,[],['alarm call'],39.4056,-8.5337,Passer domesticus,House Sparrow,Paulo Alves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/269446,houspa/XC269446.ogg
houspa,[],"['call', 'female', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/269825,houspa/XC269825.ogg
houspa,[],['alarm call'],37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/278423,houspa/XC278423.ogg
houspa,[],"['call', 'flight call']",37.7151,-6.2141,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/279046,houspa/XC279046.ogg
houspa,[],['call'],37.2907,-4.8794,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/279680,houspa/XC279680.ogg
houspa,[],['call'],40.8643,-73.6537,Passer domesticus,House Sparrow,Albert Lastukhin & Max Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/282280,houspa/XC282280.ogg
houspa,[],"['call', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/282809,houspa/XC282809.ogg
houspa,[],"['call', 'male']",37.3811,-5.947,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/282810,houspa/XC282810.ogg
houspa,[],['call'],48.2981,10.9178,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/288403,houspa/XC288403.ogg
houspa,[],"['alarm call', 'call']",51.94,5.9038,Passer domesticus,House Sparrow,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/292029,houspa/XC292029.ogg
houspa,[],['call'],37.3006,-6.3783,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/293933,houspa/XC293933.ogg
houspa,[],"['call', 'female', 'male']",53.2725,6.697,Passer domesticus,House Sparrow,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/294491,houspa/XC294491.ogg
houspa,[],['call'],33.3751,-111.6728,Passer domesticus,House Sparrow,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2,https://www.xeno-canto.org/297280,houspa/XC297280.ogg
houspa,[],['call'],48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/299783,houspa/XC299783.ogg
houspa,[],['call'],51.5482,0.5042,Passer domesticus,House Sparrow,David Bissett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/301047,houspa/XC301047.ogg
houspa,[],['call'],46.5214,14.8524,Passer domesticus,House Sparrow,Dare Šere,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/302911,houspa/XC302911.ogg
houspa,[],"['call', 'song']",48.367,10.9056,Passer domesticus,House Sparrow,johannes buhl,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/303275,houspa/XC303275.ogg
houspa,[],['call'],19.32,-99.304,Passer domesticus,House Sparrow,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/304656,houspa/XC304656.ogg
houspa,[],['alarm call'],37.3576,-5.9336,Passer domesticus,House Sparrow,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3,https://www.xeno-canto.org/306064,houspa/XC306064.ogg
houspa,[],['call'],13.9328,-89.0251,Passer domesticus,House Sparrow,Guillermo Funes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4,https://www.xeno-canto.org/306629,houspa/XC306629.ogg
